ID	Instructor	Title	Topic	URL	Venue	Year
519	Mu Li and Alex Smola	rnn-scratch	711	http://courses.d2l.ai/berkeley-stat-157/slides/4_9/rnn-scratch.pdf	UC Berkeley	2019
520	Mu Li and Alex Smola	sequence	711	http://courses.d2l.ai/berkeley-stat-157/slides/4_9/sequence.pdf	UC Berkeley	2019
521	Brendan O’Connor	Lecture 1: Course Introduction	112	https://people.cs.umass.edu/~brenocon/inlp2015/01-intro.pdf	UMass Amherst	2015
522	Brendan O’Connor	Lecture 2: Probability, Naive Bayes	112	https://people.cs.umass.edu/~brenocon/inlp2015/02-probnb.pdf	UMass Amherst	2015
523	Brendan O’Connor	Lecture 3 Classification	112	https://people.cs.umass.edu/~brenocon/inlp2015/03-classif.pdf	UMass Amherst	2015
524	Brendan O’Connor	Logistic Regression	112	https://people.cs.umass.edu/~brenocon/inlp2015/04-logreg.pdf	UMass Amherst	2015
525	Brendan O’Connor	Guest Lecture: Gaja Jarosz	112	https://people.cs.umass.edu/~brenocon/inlp2015/05-phonotactics-jarosz-cs585-guestlecture-20150925.pdf	UMass Amherst	2015
526	Brendan O’Connor	Lecture 6	112	https://people.cs.umass.edu/~brenocon/inlp2015/06-lecnotes.pdf	UMass Amherst	2015
527	Brendan O’Connor	Parts of speech	112	https://people.cs.umass.edu/~brenocon/inlp2015/06-pos.pdf	UMass Amherst	2015
528	Brendan O’Connor	Log-linear models and CRFs	112	https://people.cs.umass.edu/~brenocon/inlp2015/08-discseq.pdf	UMass Amherst	2015
529	Brendan O’Connor	CRF and Structured Perceptron	112	https://people.cs.umass.edu/~brenocon/inlp2015/09-discseq-perc.pdf	UMass Amherst	2015
530	Brendan O’Connor	Lecture 9	112	https://people.cs.umass.edu/~brenocon/inlp2015/09-scan.pdf	UMass Amherst	2015
531	Brendan O’Connor	Lecture 10	112	https://people.cs.umass.edu/~brenocon/inlp2015/10-boardphotos.pdf	UMass Amherst	2015
532	Brendan O’Connor	Project discussion	112	https://people.cs.umass.edu/~brenocon/inlp2015/10-projects.pdf	UMass Amherst	2015
533	Brendan O’Connor	Lecture 11	112	https://people.cs.umass.edu/~brenocon/inlp2015/11-review-scan.pdf	UMass Amherst	2015
534	Brendan O’Connor	Edit Distance, Spelling Correction, and the Noisy Channel	112	https://people.cs.umass.edu/~brenocon/inlp2015/12-editdist.pdf	UMass Amherst	2015
535	Brendan O’Connor	Machine Translation (Part 1)	112	https://people.cs.umass.edu/~brenocon/inlp2015/13-mt.pdf	UMass Amherst	2015
536	Brendan O’Connor	Machine Translation Part 2, and the EM Algorithm	112	https://people.cs.umass.edu/~brenocon/inlp2015/14-mt-em.pdf	UMass Amherst	2015
537	Brendan O’Connor	NLP Evaluation	112	https://people.cs.umass.edu/~brenocon/inlp2015/15-eval.pdf	UMass Amherst	2015
538	Brendan O’Connor	Machine Translation Part 3 Alternatives & Evaluation	112	https://people.cs.umass.edu/~brenocon/inlp2015/15-mt-more.pdf	UMass Amherst	2015
539	Brendan O’Connor	NLP Evaluation: Bootstrapping & sig tests	112	https://people.cs.umass.edu/~brenocon/inlp2015/16-sigtests.pdf	UMass Amherst	2015
540	Brendan O’Connor	Syntax intro	112	https://people.cs.umass.edu/~brenocon/inlp2015/16-syntax.pdf	UMass Amherst	2015
541	Brendan O’Connor	CKY (11/10)	112	https://people.cs.umass.edu/~brenocon/inlp2015/17-cky.pdf	UMass Amherst	2015
542	Brendan O’Connor	CKY (11/12)	112	https://people.cs.umass.edu/~brenocon/inlp2015/18-cky.pdf	UMass Amherst	2015
543	Brendan O’Connor	Lecture 19 Coreference and Entity Resolution	112	https://people.cs.umass.edu/~brenocon/inlp2015/19-coref.pdf	UMass Amherst	2015
544	Brendan O’Connor	Syntactic Dependencies	112	https://people.cs.umass.edu/~brenocon/inlp2015/19-deps.pdf	UMass Amherst	2015
545	Brendan O’Connor	Lecture 20 Coreference and Entity Resolution	112	https://people.cs.umass.edu/~brenocon/inlp2015/20-coref.pdf	UMass Amherst	2015
546	Brendan O’Connor	Lexical Semantics	112	https://people.cs.umass.edu/~brenocon/inlp2015/21-lexsem.pdf	UMass Amherst	2015
547	Brendan O’Connor	Distributional Semantics	112	https://people.cs.umass.edu/~brenocon/inlp2015/22-distsim.pdf	UMass Amherst	2015
548	Stephen Clark	Deep Learning for Natural Language Processing	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec1.pdf	University of Cambridge	2017-2018
549	Stephen Clark	Better Conditional Language Modeling	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec10.pdf	University of Cambridge	2017-2018
550	Stephen Clark	11. Machine Comprehension	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec11.pdf	University of Cambridge	2017-2018
551	Stephen Clark	Convolutional Neural Networks	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec12.pdf	University of Cambridge	2017-2018
552	Stephen Clark	13. Sentence Representations	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec13_felix.pdf	University of Cambridge	2017-2018
553	Stephen Clark	13. Sentence Representations	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec13.pdf	University of Cambridge	2017-2018
554	Stephen Clark	14. Image Captioning	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec14.pdf	University of Cambridge	2017-2018
555	Stephen Clark	Situated Language Learning with Policy Gradients	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec15.pdf	University of Cambridge	2017-2018
556	Stephen Clark	2. Feedforward Neural Networks for NLP	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec2.pdf	University of Cambridge	2017-2018
557	Stephen Clark	3. Training and Optimization	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec3.pdf	University of Cambridge	2017-2018
558	Stephen Clark	4. Word Embeddings	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec4.pdf	University of Cambridge	2017-2018
559	Stephen Clark	5. Recurrent Neural Networks	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec5.pdf	University of Cambridge	2017-2018
560	Stephen Clark	7. Tensorflow	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec7.pdf	University of Cambridge	2017-2018
561	Stephen Clark	8. Long Short Term Memory	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec8.pdf	University of Cambridge	2017-2018
562	Stephen Clark	Conditional Language Modeling	711	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec9.pdf	University of Cambridge	2017-2018
563	Jinho Choi	Combinatory Categorial Grammar	112	https://www.slideshare.net/jchoi7s/cs571-combinatory-categorial-grammar	Emory University	2017
564	Jinho Choi	Coreference Resolution	112	https://www.slideshare.net/jchoi7s/cs571-coreference-resolution	Emory University	2017
565	Jinho Choi	Dependency Parsing	112	https://www.slideshare.net/jchoi7s/cs571-dependency-parsing	Emory University	2017
566	Jinho Choi	Distributional Semantics	112	https://www.slideshare.net/jchoi7s/cs571-distributional-semantics	Emory University	2017
567	Jinho Choi	Gradient Descent	112	https://www.slideshare.net/jchoi7s/cs571-gradient-descent	Emory University	2017
568	Jinho Choi	Introduction	112	https://www.slideshare.net/jchoi7s/cs571-introduction	Emory University	2017
569	Jinho Choi	Language Models	112	https://www.slideshare.net/jchoi7s/cs517-language-models	Emory University	2017
570	Jinho Choi	Phrase Structure Grammar	112	https://www.slideshare.net/jchoi7s/cs571-phrase-structure-grammar	Emory University	2017
571	Jinho Choi	Tree-Adjoining Grammar	112	https://www.slideshare.net/jchoi7s/cs571-tree-adjoining-grammar	Emory University	2017
572	Mark Yatskar	Computational Linguistics	103	http://computational-linguistics-class.org/slides/01-course-intro+text-classification-and-sentiment-analysis.pdf	University of Pennsylvania	2021
573	Mark Yatskar	Text Classification with Naïve Bayes	103	http://computational-linguistics-class.org/slides/02-text-processing.pdf	University of Pennsylvania	2021
574	Mark Yatskar	Language Modeling with N-Grams	103	http://computational-linguistics-class.org/slides/04-n-gram-language-models-lecture-notes.pdf	University of Pennsylvania	2021
575	Mark Yatskar	Language Modeling with N-Grams	103	http://computational-linguistics-class.org/slides/04-n-gram-language-models.pdf	University of Pennsylvania	2021
576	Mark Yatskar	Vector Semantics	103	http://computational-linguistics-class.org/slides/05-vector-semantics-lecture-notes.pdf	University of Pennsylvania	2021
577	Mark Yatskar	Vector Semantics	103	http://computational-linguistics-class.org/slides/05-vector-semantics.pdf	University of Pennsylvania	2021
578	Mark Yatskar	Chapter 6: Vector Semantics, Part II	103	http://computational-linguistics-class.org/slides/06-vector-semantics-part-2.pdf	University of Pennsylvania	2021
579	Mark Yatskar	Vector Semantics, Part 3	103	http://computational-linguistics-class.org/slides/06-vector-semantics-part-3.pdf	University of Pennsylvania	2021
580	Mark Yatskar	Neural Network LMs	103	http://computational-linguistics-class.org/slides/08-neural-network-language-models-lecture-notes.pdf	University of Pennsylvania	2021
581	Mark Yatskar	Neural Network LMs	103	http://computational-linguistics-class.org/slides/08-neural-networks.pdf	University of Pennsylvania	2021
582	Michael Collins	The Naive Bayes Model, Maximum-Likelihood Estimation, and the EM Algorithm	102	http://www.cs.columbia.edu/~mcollins/em.pdf	Columbia University	2011
583	Michael Collins	Tagging with Hidden Markov Models	221	http://www.cs.columbia.edu/~mcollins/courses/nlp2011/notes/hmms.pdf	Columbia University	2011
584	Michael Collins	Tagging Problems, and Hidden Markov Models	221	http://anoopsarkar.github.io/nlp-class/assets/mcollins-notes/hmms-spring2013.pdf	Columbia University	2013
585	Michael Collins	Statistical Machine Translation: IBM Models 1 and 2	451	https://web.stanford.edu/class/archive/cs/cs224n/cs224n.1162/handouts/Collins_annotated.pdf	Stanford University	2011
586	Michael Collins	Lexicalized Probabilistic Context-Free Grammars	165	http://www.cs.columbia.edu/~mcollins/courses/nlp2011/notes/lexpcfgs.pdf	Columbia University	2011
587	Michael Collins	Course Notes for COMS w4705: Language Modeling	999	http://www.cs.columbia.edu/~mcollins/lm-spring2013.pdf	Columbia University	2011
588	Michael Collins	Chapter 1 Language Modeling	211	http://www.cs.columbia.edu/~mcollins/courses/nlp2011/notes/lm.pdf	Columbia University	2011
589	Michael Collins	Log-Linear Models	999	http://www.cs.columbia.edu/~mcollins/loglinear.pdf	Columbia University	2011
590	Michael Collins	Phrase-Based Translation Models	999	http://www.cs.columbia.edu/~mcollins/pb.pdf	Columbia University	2011
591	Michael Collins	Probabilistic Context-Free Grammars (PCFGs)	165	http://www.cs.columbia.edu/~mcollins/courses/nlp2011/notes/pcfgs.pdf	Columbia University	2011
592	Pascal Poupart	Course Introduction	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture1.pdf	University of Waterloo	2019
593	Pascal Poupart	Multi-layer Neural Networks, Error Backpropagation	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture10.pdf	University of Waterloo	2019
594	Pascal Poupart	Kernel methods	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture11.pdf	University of Waterloo	2019
595	Pascal Poupart	Gaussian Processes	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture12.pdf	University of Waterloo	2019
596	Pascal Poupart	Support Vector Machines	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture13.pdf	University of Waterloo	2019
597	Pascal Poupart	Support Vector Machines (continued)	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture14.pdf	University of Waterloo	2019
598	Pascal Poupart	Deep Neural Networks	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture15.pdf	University of Waterloo	2019
599	Pascal Poupart	Convolutional Neural Networks	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture16.pdf	University of Waterloo	2019
600	Pascal Poupart	Hidden Markov Models	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture17.pdf	University of Waterloo	2019
601	Pascal Poupart	Recurrent and Recursive Neural Networks	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture18.pdf	University of Waterloo	2019
602	Pascal Poupart	Attention and Transformer Networks	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture19.pdf	University of Waterloo	2019
603	Pascal Poupart	Nearest Neighbour	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture2.pdf	University of Waterloo	2019
604	Pascal Poupart	Autoencoders	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture20.pdf	University of Waterloo	2019
605	Pascal Poupart	Generative networks	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture21.pdf	University of Waterloo	2019
606	Pascal Poupart	Ensemble Learning	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture22.pdf	University of Waterloo	2019
607	Pascal Poupart	Normalizing Flows	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture23.pdf	University of Waterloo	2019
608	Pascal Poupart	Gradient Boosting, Bagging, Decision Forest	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture24.pdf	University of Waterloo	2019
609	Pascal Poupart	Linear Regression	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture3.pdf	University of Waterloo	2019
610	Pascal Poupart	Statistical Learning	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture4.pdf	University of Waterloo	2019
611	Pascal Poupart	Linear Regression by Maximum Likelihood, Maximum A Posteriori and Bayesian Learning	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture5.pdf	University of Waterloo	2019
612	Pascal Poupart	EM Algorithm and Mixture Models	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture6-bernoulli-mixture-models.pdf	University of Waterloo	2019
613	Pascal Poupart	Fact Checking	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture6-fact-checking-reinforcement-learning.pdf	University of Waterloo	2019
614	Pascal Poupart	Intro to Kaggle and UCI ML Repo	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture6-kaggle.pdf	University of Waterloo	2019
615	Pascal Poupart	Unsupervised Word Translation	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture6-machine-translation.pdf	University of Waterloo	2019
616	Pascal Poupart	Model Compression	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture6-model-compression.pdf	University of Waterloo	2019
617	Pascal Poupart	Sum Product Networks	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture6-sum-product-networks.pdf	University of Waterloo	2019
618	Pascal Poupart	Tools for Surveys	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture6-survey.pdf	University of Waterloo	2019
619	Pascal Poupart	Classification with Mixture of Gaussians	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture7.pdf	University of Waterloo	2019
620	Pascal Poupart	Classification by Logistic Regression, Generalized linear models	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture8.pdf	University of Waterloo	2019
621	Pascal Poupart	Perceptrons, Neural Networks	107	https://cs.uwaterloo.ca/~ppoupart/teaching/cs480-spring19/slides/cs480-lecture9.pdf	University of Waterloo	2019
622	David Chiang	Parsing Algorithms	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter10v1.pdf	University of Notre Dame	2018
623	David Chiang	Statistical Parsing	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter11v2.pdf	University of Notre Dame	2018
624	David Chiang	Bags of Words	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter12v1.pdf	University of Notre Dame	2018
625	David Chiang	Word Alignment	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter14v2.pdf	University of Notre Dame	2018
626	David Chiang	Synchronous CFGs	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter15v1.pdf	University of Notre Dame	2018
627	David Chiang	Introduction	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter1v1.pdf	University of Notre Dame	2018
628	David Chiang	Preliminaries	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter2v1.pdf	University of Notre Dame	2018
629	David Chiang	Language Models	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter3v2.pdf	University of Notre Dame	2018
630	David Chiang	Recurrent Neural Networks	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter4v2.pdf	University of Notre Dame	2018
631	David Chiang	Text Input	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter5v2.pdf	University of Notre Dame	2018
632	David Chiang	Speech	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter6v1.pdf	University of Notre Dame	2018
633	David Chiang	Character and Handwriting Recognition	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter7v1.pdf	University of Notre Dame	2018
634	David Chiang	Part-of-Speech Tagging	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter8v1.pdf	University of Notre Dame	2018
635	David Chiang	Context Free Grammars	112	https://www3.nd.edu/~dchiang/teaching/nlp/2018/notes/chapter9v1.pdf	University of Notre Dame	2018
636	Jason Eisner	Alternative Grammatical Formalisms	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect01-intro.ppt	JHU	2020
637	Jason Eisner	600.465 Connecting the dots ‐ I	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect-tasks-rao1.ppt	JHU	2020
638	Jason Eisner	600.465 Connecting the dots ‐ II	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect-tasks-rao2.ppt	JHU	2020
639	Jason Eisner	Natural Language Processing	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect01-intro.ppt	JHU	2020
640	Jason Eisner	Modeling Grammaticality	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect02-modeling-grammaticality.ppt	JHU	2020
641	Jason Eisner	What are n-grams good for?	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect03-ngram-apps.ppt	JHU	2020
642	Jason Eisner	How to Use Probabilities	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect04-prob-intro.ppt	JHU	2020
643	Jason Eisner	How to Use Probabilities	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect04.5-unscrambling-text.ppt	JHU	2020
644	Jason Eisner	Bayes’ Theorem	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect05-bayes.ppt	JHU	2020
645	Jason Eisner	Smoothing	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect05-smoothing.ppt	JHU	2020
646	Jason Eisner	Syntactic Attributes	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect06-syntactic-features.ppt	JHU	2020
647	Jason Eisner	Tree-Adjoining Grammar (TAG)	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect07-tag.ppt	JHU	2020
648	Jason Eisner	Parsing	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect08-parse.ppt	JHU	2020
649	Jason Eisner	Earley’s Algorithm (1970)	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect10-earley.ppt	JHU	2020
650	Jason Eisner	Weighted Parsing, Probabilistic Parsing	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect11-pcky.ppt	JHU	2020
651	Jason Eisner	Parsing Tricks	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect12-parsetricks.ppt	JHU	2020
652	Jason Eisner	Human Sentence Processing	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect13-human.ppt	JHU	2020
653	Jason Eisner	Semantics	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect14-semantics.ppt	JHU	2020
654	Jason Eisner	Finite-State Methods	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect16-fsmintro.ppt	JHU	2020
655	Jason Eisner	Building Finite-State Machines	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect17-fsmbuild.ppt	JHU	2020
656	Jason Eisner	Finite-State Programming	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect18-fsmexamples.ppt	JHU	2020
657	Jason Eisner	Finite-State and the Noisy Channel	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect19-noisychannel.ppt	JHU	2020
658	Jason Eisner	Phonology	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect20-phonology.ppt	JHU	2020
659	Jason Eisner	Part-of-Speech Tagging	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect22-tagging.ppt	JHU	2020
660	Jason Eisner	Hidden Markov Models	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect24-hmm.ppt	JHU	2020
661	Jason Eisner	The Expectation Maximization (EM) Algorithm	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect26-em.ppt	JHU	2020
662	Jason Eisner	Learning in the Limit	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect27-learnlimit.ppt	JHU	2020
663	Jason Eisner	Grouping Words	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect29-groupwords.ppt	JHU	2020
664	Jason Eisner	Splitting Words	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect30-splitwords.ppt	JHU	2020
665	Jason Eisner	Words vs. Terms	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect31-wordsvsterms.ppt	JHU	2020
666	Jason Eisner	Learning to Translate	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect32-translation.ppt	JHU	2020
667	Jason Eisner	Text Categorization	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect33-textcat.ppt	JHU	2020
668	Jason Eisner	Structured Prediction with Perceptrons and CRFs	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect34-crf.ppt	JHU	2020
669	Jason Eisner	Current & Future NLP Research	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect35-future.ppt	JHU	2020
670	Jason Eisner	NLP Tasks and Applications	112	https://www.cs.jhu.edu/~jason/465/PowerPoint/lect36-tasks.ppt	JHU	2020
671	Alex Lascarides	Lecture 1 Introduction	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/01_slides.pdf	University of Edinburgh	2020
672	Alex Lascarides	Lecture 2 Text Corpora	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/02_slides.pdf	University of Edinburgh	2020
673	Alex Lascarides	Lecture 3 N-gram language models	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/03_slides.pdf	University of Edinburgh	2020
674	Alex Lascarides	Lecture 4 Language Models: Evaluation and Smoothing	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/04_slides.pdf	University of Edinburgh	2020
675	Alex Lascarides	Lecture 5 More smoothing and the Noisy Channel Model	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/05_slides.pdf	University of Edinburgh	2020
676	Alex Lascarides	Lecture 6 Spelling correction, edit distance, and EM	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/06_slides.pdf	University of Edinburgh	2020
677	Alex Lascarides	Lecture 7 Text Classification	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/07_slides.pdf	University of Edinburgh	2020
678	Alex Lascarides	Lecture 8 Part-of-speech Tagging and HMMs	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/08_slides.pdf	University of Edinburgh	2020
679	Alex Lascarides	FNLP Lecture 9: Algorithms for HMMs	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/09_slides.pdf	University of Edinburgh	2020
680	Alex Lascarides	Lecture 10 Methods in Annotation and Evaluation	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/10_slides.pdf	University of Edinburgh	2020
681	Alex Lascarides	Lecture 11 Syntax and parsing	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/11_slides.pdf	University of Edinburgh	2020
682	Alex Lascarides	Lecture 12 CKY Parsing, treebanks and statistical parsing	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/12_slides.pdf	University of Edinburgh	2020
683	Alex Lascarides	Lecture 13 Heads, Dependency parsing	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/13_slides.pdf	University of Edinburgh	2020
684	Alex Lascarides	Lecture 14 Lexical Semantics: Word senses, relations, and classes	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/14_slides.pdf	University of Edinburgh	2020
685	Alex Lascarides	Lecture 15 Distributional Semantics	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/15_slides.pdf	University of Edinburgh	2020
686	Alex Lascarides	Lecture 16 Semantic Role Labelling and Argument Structure	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/16_slides.pdf	University of Edinburgh	2020
687	Alex Lascarides	Lecture 17 Discourse Coherence	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/17_slides.pdf	University of Edinburgh	2020
688	Alex Lascarides	Lecture 18 Wrapup, review, and exam information	112	https://www.inf.ed.ac.uk/teaching/courses/fnlp/lectures/18_slides.pdf	University of Edinburgh	2020
689	Nathan Schneider	Lecture 1 Introduction	112	http://people.cs.georgetown.edu/nschneid/cosc572/s19/01_slides.pdf	Georgetown University	2019
690	Nathan Schneider	Python Notes Accompanying ENLP Lecture 2	112	http://people.cs.georgetown.edu/nschneid/cosc572/s19/02a_slides.pdf	Georgetown University	2019
691	Nathan Schneider	Lecture 2 Text Corpora	112	http://people.cs.georgetown.edu/nschneid/cosc572/s19/02b_TextProc.pdf	Georgetown University	2019
692	Nathan Schneider	Basic Text Processing	112	http://people.cs.georgetown.edu/nschneid/cosc572/s19/03_LM_slides.pdf	Georgetown University	2019
693	Nathan Schneider	Lecture 3 N-gram Language Models	112	http://people.cs.georgetown.edu/nschneid/cosc572/s19/04_ling.pdf	Georgetown University	2019
694	Nathan Schneider	Classification: Naïve Bayes	112	http://people.cs.georgetown.edu/nschneid/cosc572/s19/05_NB_classification_noisy_channel.pdf	Georgetown University	2019
695	Nathan Schneider	Lexical Semantics: Word senses, relations, and classes	112	http://people.cs.georgetown.edu/nschneid/cosc572/s19/06a_lexsem_slides.pdf	Georgetown University	2019
696	Nathan Schneider	Linear Models for Classification: Features & Weights	112	http://people.cs.georgetown.edu/nschneid/cosc572/s19/06b_linear-models.pdf	Georgetown University	2019
697	Nathan Schneider	Linear Models for Classification: Discriminative Learning (Perceptron, SVMs, MaxEnt)	112	http://people.cs.georgetown.edu/nschneid/cosc572/s19/07_discriminative.pdf	Georgetown University	2019
698	Nathan Schneider	Lecture 8: Parts of Speech	112	http://people.cs.georgetown.edu/nschneid/cosc572/s19/08_pos_slides.pdf	Georgetown University	2019
699	Nathan Schneider	Lecture 9 Part-of-speech tagging and HMMs	112	http://people.cs.georgetown.edu/nschneid/cosc572/s19/09_pos_hmm_slides.pdf	Georgetown University	2019
700	Nathan Schneider	Lecture 10: Algorithms for HMMs	112	http://people.cs.georgetown.edu/nschneid/cosc572/s19/10_viterbi_slides.pdf	Georgetown University	2019
