347	Sparse coding - online dictionary learning algorithm	http://info.usherbrooke.ca/hlarochelle/ift725/8_06_online_dictionary_learning_algorithm.pdf	1181	2017	Hugo Larochelle	dl	Université de Sherbrooke
348	Sparse coding	http://info.usherbrooke.ca/hlarochelle/ift725/sparse_coding.pdf	1181	2017	Hugo Larochelle	dl	Université de Sherbrooke
349	Review of fundamentals	http://info.usherbrooke.ca/hlarochelle/ift725/review.pdf	1181	2017	Hugo Larochelle	dl	Université de Sherbrooke
350	Deep learning - example	http://info.usherbrooke.ca/hlarochelle/ift725/7_04_example.pdf	1181	2017	Hugo Larochelle	dl	Université de Sherbrooke
351	Conditional random fields - Markov network	http://info.usherbrooke.ca/hlarochelle/ift725/3_08_markov_network.pdf	1091	2017	Hugo Larochelle	dl	Université de Sherbrooke
352	Restricted Boltzmann machine - extensions	http://info.usherbrooke.ca/hlarochelle/ift725/5_08_extensions.pdf	1181	2017	Hugo Larochelle	dl	Université de Sherbrooke
353	Feedforward neural network - activation function	http://info.usherbrooke.ca/hlarochelle/ift725/1_02_activation_function.pdf	1181	2017	Hugo Larochelle	dl	Université de Sherbrooke
354	Computer vision - convolutional RBM	http://info.usherbrooke.ca/hlarochelle/ift725/9_10_convolutional_rbm.pdf	1338	2017	Hugo Larochelle	dl	Université de Sherbrooke
355	Autoencoder - definition	http://info.usherbrooke.ca/hlarochelle/ift725/6_01_definition.pdf	1181	2017	Hugo Larochelle	dl	Université de Sherbrooke
356	Conditional random fields - factor graph	http://info.usherbrooke.ca/hlarochelle/ift725/3_09_factor_graph.pdf	1191	2017	Hugo Larochelle	dl	Université de Sherbrooke
357	Deep learning - motivation	http://info.usherbrooke.ca/hlarochelle/ift725/7_01_motivation.pdf	1181	2017	Hugo Larochelle	dl	Université de Sherbrooke
358	Computer vision - parameter sharing	http://info.usherbrooke.ca/hlarochelle/ift725/9_03_parameter_sharing.pdf	1338	2017	Hugo Larochelle	dl	Université de Sherbrooke
359	Feed-forward neural network - capacity of neural network	http://info.usherbrooke.ca/hlarochelle/ift725/1_05_capacity_of_neural_network.pdf	1181	2017	Hugo Larochelle	dl	Université de Sherbrooke
360	Natural language processing - preprocessing	http://info.usherbrooke.ca/hlarochelle/ift725/10_02_preprocessing.pdf	1073	2017	Hugo Larochelle	dl	Université de Sherbrooke
361	Computer vision - object recognition	http://info.usherbrooke.ca/hlarochelle/ift725/9_07_object_recognition.pdf	1338	2017	Hugo Larochelle	dl	Université de Sherbrooke
362	Sparse coding	http://info.usherbrooke.ca/hlarochelle/ift725/8_09_relationship_with_V1.pdf	1066	2017	Hugo Larochelle	dl	Université de Sherbrooke
363	Sparse coding - feature extraction	http://info.usherbrooke.ca/hlarochelle/ift725/8_08_feature_extraction.pdf	1066	2017	Hugo Larochelle	dl	Université de Sherbrooke
364	Natural language processing - tree inference	http://info.usherbrooke.ca/hlarochelle/ift725/10_13_tree_inference.pdf	1181	2017	Hugo Larochelle	dl	Université de Sherbrooke
365	Neural networks Conditional random elds - motivation	http://info.usherbrooke.ca/hlarochelle/ift725/3_01_motivation.pdf	1059	2017	Hugo Larochelle	dl	Université de Sherbrooke
366	Natural language processing - motivation	http://info.usherbrooke.ca/hlarochelle/ift725/10_01_motivation.pdf	1201	2017	Hugo Larochelle	dl	Université de Sherbrooke
367	Sparse coding - dictionary update with block-coordinate descent	http://info.usherbrooke.ca/hlarochelle/ift725/8_04_dictionary_update_block-coordinate_descent.pdf	1181	2017	Hugo Larochelle	dl	Université de Sherbrooke
368	Restricted Boltzmann Machines	http://info.usherbrooke.ca/hlarochelle/ift725/rbm.pdf	1066	2017	Hugo Larochelle	dl	Université de Sherbrooke
369	Training CRFs - maximum-entropy Markov model	http://info.usherbrooke.ca/hlarochelle/ift725/4_05_maximum-entropy_markov_model.pdf	1091	2017	Hugo Larochelle	dl	Université de Sherbrooke
370	Computer vision - local connectivity	http://info.usherbrooke.ca/hlarochelle/ift725/9_02_local_connectivity.pdf	1338	2017	Hugo Larochelle	dl	Université de Sherbrooke
371	Training neural networks - model selection	http://info.usherbrooke.ca/hlarochelle/ift725/2_10_model_selection.pdf	1066	2017	Hugo Larochelle	dl	Université de Sherbrooke
372	Conditional random fields - computing marginals	http://info.usherbrooke.ca/hlarochelle/ift725/3_05_computing_marginals.pdf	1091	2017	Hugo Larochelle	dl	Université de Sherbrooke
373	Conditional random fields - computing the partition function	http://info.usherbrooke.ca/hlarochelle/ift725/3_04_computing_partition_function.pdf	1091	2017	Hugo Larochelle	dl	Université de Sherbrooke
374	Autoencoder - contractive autoencoder	http://info.usherbrooke.ca/hlarochelle/ift725/6_07_contractive_autoencoder.pdf	1181	2017	Hugo Larochelle	dl	Université de Sherbrooke
375	Neural networks Conditional random elds - factors, sufcient statistics and linear CRF	http://info.usherbrooke.ca/hlarochelle/ift725/3_07_factors_sufficient_statistics_linear_crf.pdf	1057	2017	Hugo Larochelle	dl	Université de Sherbrooke
376	Sparse coding - inference (ISTA algorithm)	http://info.usherbrooke.ca/hlarochelle/ift725/8_02_inference_ISTA_algorithm.pdf	1181	2017	Hugo Larochelle	dl	Université de Sherbrooke
377	Natural language processing - word representations	http://info.usherbrooke.ca/hlarochelle/ift725/10_04_word_representations.pdf	1114	2017	Hugo Larochelle	dl	Université de Sherbrooke
378	Faster ML Development with TensorFlow	http://introtodeeplearning.com/materials/2018_6S191_Lecture8.pdf	1189	2018	Alexander Amini	dl	MIT
379	Deep Learning Limitations and New Frontiers	http://introtodeeplearning.com/materials/2018_6S191_Lecture6.pdf	1181	2018	Alexander Amini	dl	MIT
380	Deep Generative Models	http://introtodeeplearning.com/materials/2018_6S191_Lecture4.pdf	1181	2018	Alexander Amini	dl	MIT
381	Introduction to Deep Learning	http://introtodeeplearning.com/materials/2018_6S191_Lecture1.pdf	1181	2018	Alexander Amini	dl	MIT
382	Deep Learning for Computer Vision	http://introtodeeplearning.com/materials/2018_6S191_Lecture3.pdf	1338	2018	Alexander Amini	dl	MIT
383	Sequence Modeling with Neural Networks	http://introtodeeplearning.com/materials/2018_6S191_Lecture2.pdf	1182	2018	Alexander Amini	dl	MIT
384	Introduction To Deep Learning	http://introtodeeplearning.com/materials/2018_6S191_Lecture9.pdf	1181	2018	Alexander Amini	dl	MIT
385	Learning+Reasoning	http://introtodeeplearning.com/materials/2018_6S191_Lecture10.pdf	1566	2018	Alexander Amini	dl	MIT
386	Deep Reinforcement Learning	http://introtodeeplearning.com/materials/2018_6S191_Lecture5.pdf	1336	2018	Alexander Amini	dl	MIT
387	Introduction to Machine Learning	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_20.pdf	1066	2018	Furong Huang	ml	UMD
388	Review and Practice Problems	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_11.pdf	1066	2018	Furong Huang	ml	UMD
389	Geometry and Nearest Neighbors	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_04.pdf	1153	2018	Furong Huang	ml	UMD
390	(Sub)gradient Descent	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_14.pdf	1320	2018	Furong Huang	ml	UMD
391	The Perceptron	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_06.pdf	1157	2018	Furong Huang	ml	UMD
392	Neural Networks II	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_19.pdf	1181	2018	Furong Huang	ml	UMD
393	Introduction to Machine Learning	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_01.pdf	1066	2018	Furong Huang	ml	UMD
394	Unsupervised Learning Principal Component Analysis	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_17.pdf	1026	2018	Furong Huang	ml	UMD
395	Decision Trees & Limits of Learning	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_03.pdf	1066	2018	Furong Huang	ml	UMD
396	A Probabilistic View of Machine Learning I	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_15.pdf	1066	2018	Furong Huang	ml	UMD
397	Practical Issues: Features, Evaluation, Debugging	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_08.pdf	1066	2018	Furong Huang	ml	UMD
398	Imbalanced Data and Reductions	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_09.pdf	1066	2018	Furong Huang	ml	UMD
399	K-Means Clustering (Unsupervised Learning)	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_05.pdf	1167	2018	Furong Huang	ml	UMD
400	Bias and Fairness	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_12.pdf	1066	2018	Furong Huang	ml	UMD
401	Decision Trees	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_02.pdf	1066	2018	Furong Huang	ml	UMD
402	A Probabilistic View of Machine Learning II	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_16.pdf	1066	2018	Furong Huang	ml	UMD
403	Neural Networks I	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_18.pdf	1181	2018	Furong Huang	ml	UMD
404	The Perceptron	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_07.pdf	1157	2018	Furong Huang	ml	UMD
405	Deep Learning II	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_21.pdf	1181	2018	Furong Huang	ml	UMD
406	Multiclass Classification and Reductions	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_10.pdf	1153	2018	Furong Huang	ml	UMD
407	Binary Classification with Linear Models	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_13.pdf	1153	2018	Furong Huang	ml	UMD
408	Principal components analysis	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-6-17.pdf	1026	2017	John Paisley	ml	Columbia
409	Unsupervised Learning	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_3-21-17.pdf	1203	2017	John Paisley	ml	Columbia
410	Maximum Margin Classifiers	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-23-17.pdf	1061	2017	John Paisley	ml	Columbia
411	Bias-Variance Tradeoff	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_1-26-17.pdf	1060	2017	John Paisley	ml	Columbia
412	Decision Trees	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-28-17.pdf	1066	2017	John Paisley	ml	Columbia
413	Logistic Regression	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-16-17.pdf	1058	2017	John Paisley	ml	Columbia
414	Machine Learning for Data Science	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_1-17-17.pdf	1066	2017	John Paisley	ml	Columbia
415	Boosting	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_3-2-17.pdf	1055	2017	John Paisley	ml	Columbia
416	Feature Expansions	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-21-17.pdf	1163	2017	John Paisley	ml	Columbia
417	Linear Classification	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-14-17.pdf	1153	2017	John Paisley	ml	Columbia
418	Hidden Markov Models	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-13-17.pdf	1016	2017	John Paisley	ml	Columbia
419	Least Squares Continued	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_1-24-17.pdf	1158	2017	John Paisley	ml	Columbia
420	Model Selection	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-25-17.pdf	1066	2017	John Paisley	ml	Columbia
421	Bayesian Linear Regression	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_1-31-17.pdf	1058	2017	John Paisley	ml	Columbia
422	Markov Chains	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-11-17.pdf	1016	2017	John Paisley	ml	Columbia
423	Markov Models	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-18-17.pdf	1016	2017	John Paisley	ml	Columbia
424	Linear Regression	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_1-19-17.pdf	1158	2017	John Paisley	ml	Columbia
425	Minimum L2 Regression	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-2-17.pdf	1158	2017	John Paisley	ml	Columbia
426	Soft Clustering vs Hard Clustering	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_3-28-17.pdf	1041	2017	John Paisley	ml	Columbia
427	Association Analysis	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-20-17.pdf	1202	2017	John Paisley	ml	Columbia
428	Topic Modeling	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-4-17.pdf	1179	2017	John Paisley	ml	Columbia
429	Maximum Likelihood	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_3-23-17.pdf	1555	2017	John Paisley	ml	Columbia
430	Collaborative Filtering	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_3-30-17.pdf	1066	2017	John Paisley	ml	Columbia
431	Classification	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-7-17.pdf	1153	2017	John Paisley	ml	Columbia
432	Introduction to Machine Learning	http://ace.cs.ohio.edu/~razvan/courses/ml4900/lecture01.pdf	1066	2017	Razvan C. Bunescu	ml	Ohio University
433	Optimization	http://ace.cs.ohio.edu/~razvan/courses/ml4900/lecture03.pdf	1320	2017	Razvan C. Bunescu	ml	Ohio University
434	k-Nearest Neighbors	http://ace.cs.ohio.edu/~razvan/courses/ml4900/lecture08.pdf	1153	2017	Razvan C. Bunescu	ml	Ohio University
435	Fishers Linear Discriminant	http://ace.cs.ohio.edu/~razvan/courses/ml4900/lecture05.pdf	1555	2017	Razvan C. Bunescu	ml	Ohio University
436	The Perceptron	http://ace.cs.ohio.edu/~razvan/courses/ml4900/lecture06.pdf	1157	2017	Razvan C. Bunescu	ml	Ohio University
437	Canonical Correlation Analysis	http://ace.cs.ohio.edu/~razvan/courses/ml4900/lecture07.pdf	1317	2017	Razvan C. Bunescu	ml	Ohio University
438	Machine Learning: Logistic Regression	http://ace.cs.ohio.edu/~razvan/courses/ml4900/lecture04.pdf	1158	2017	Razvan C. Bunescu	ml	Ohio University
439	Supervised Learning	http://ace.cs.ohio.edu/~razvan/courses/ml4900/lecture02.pdf	1066	2017	Razvan C. Bunescu	ml	Ohio University
440	Introduction	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap1.pdf	1066	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
441	Non-parametric Methods	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap8.pdf	1202	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
442	Dimensionality Reduction	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap6.pdf	1116	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
443	Clustering	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap7.pdf	1041	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
444	Supervised Learning	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap2.pdf	1004	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
445	Kernel Methods	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap13.pdf	1161	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
446	Bayesian Decision Theory	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap3.pdf	1330	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
447	Multivariate Methods	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap5.pdf	1202	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
448	Decision Trees	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap9.pdf	1066	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
449	Linear Discrimination	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap10.pdf	1155	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
450	Parametric Models	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap4.pdf	1202	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
451	Hidden Markov Models	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap15.pdf	1016	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
452	Multi-layer perceptrons	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap11.pdf	1157	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
453	Graphical Models	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap14.pdf	1315	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
454	Combining Multiple Learners	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap17.pdf	1066	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
455	Bayesian Estimation	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap16.pdf	1066	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
456	Local Models	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap12.pdf	1066	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
457	Reinforcement Learning	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap18.pdf	1336	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
458	Design and Analysis of Machine Learning Experiments	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap19.pdf	1066	2014	Ethem AlpaydÄ±n	ml	Boğaziçi University
459	Sequential Monte Carlo (Continued) and Conditional Linear Gaussian Models	https://www.dropbox.com/s/z5c5vlfut4mw8ia/Lec21-ConditionalLinearGaussianModels.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
460	Importance Sampling Prof. Nicholas Zabaras	https://www.dropbox.com/s/jv0r65uxy1gty9v/Lec15-ImportanceSampling.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
461	Robbins-Monro for Sequential MLE, Curse of Dimensionality, Conditional and Marginal Gaussian Distributions	https://www.dropbox.com/s/j54clc30s2nthm5/Lec4-RobbinsMonro-CurseOfDimensionality-ConditionalGaussians.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
462	Implementation of Bayesian Regression and Variable Selection	https://www.dropbox.com/s/pk2caw144nvzjcd/Lec12-CaterpillarRegressionExample.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
463	Exponential Family and Generalized Linear Models	https://www.dropbox.com/s/q31dbbt01wqa071/Lec7-ExponentialFamilyGLMBayesianInf4MultivariateGaussian.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
464	Mixture Models and Expectation-Maximization	https://www.dropbox.com/s/im3aw07lwe3eo5h/Lec24-MoreOnExpectationMaximization.pdf?dl=0â€™	1317	2017	Nicholas Zabaras	ml	Notre  Dame
465	Introduction to Probability and Statistics	https://www.dropbox.com/s/f10vs0qrkh7428a/Lec2-IntroToProbabilityAndStatistics.pdf?dl=0	1555	2017	Nicholas Zabaras	ml	Notre  Dame
466	Prior and Hierarchical Modeling	https://www.dropbox.com/s/y6m9f11sshugfnw/Lec8-PriorHierarchicalModels.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
467	Introduction to Bayesian Linear Regression, Model Comparison and Selection	https://www.dropbox.com/s/ecp5tkeefd7h47h/Lec9-Intro2RegressionOccamsRazor.pdf?dl=0	1158	2017	Nicholas Zabaras	ml	Notre  Dame
468	Kernel Methods and Introduction to Gaussian Processes	https://www.dropbox.com/s/2yonhmzn57lvv1d/Lec27-KernelMethods.pdf?dl=0	1158	2017	Nicholas Zabaras	ml	Notre  Dame
469	Gaussian Processes for Classification Problems, Course Summary	https://www.dropbox.com/s/54pudgwif0zo8mt/Lec28-Summary.pdf?dl=0	1161	2017	Nicholas Zabaras	ml	Notre  Dame
470	Statistical Computing for Scientists and Engineers	https://www.dropbox.com/s/121sglcweantr2d/Lec1-IntroToProbabilityAndStatistics.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
471	Variable Dimension Models: Reversible Jump MCMC	https://www.dropbox.com/s/i7d28g05ikfpt79/Lec22-ReversibleJumpMCMC.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
472	Continuous Latent Variable Models: Probabilistic and Bayesian PCA,Kernel PCA	https://www.dropbox.com/s/xhe95z6yoic8207/Lec26-ContinuousLatentVariableModels.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
473	Sequential Monte Carlo (Continued) and Conditional Linear Gaussian Models	https://www.dropbox.com/s/z5c5vlfut4mw8ia/Lec21-ConditionalLinearGaussianModels.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
474	Introduction to Bayesian Statistics, Exponential Family of Distributions	https://www.dropbox.com/s/ggwvlumy240o6fk/Lec6-Intro2BayesianStatisticsAndTheExponentialFamily.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
475	Gibbs Sampling	https://www.dropbox.com/s/g2s1g9u9vj6779o/Lec16-GibbsSampling.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
476	Reverse Sampling, Transformation Methods, Composition Methods, Accept-Reject Methods, Stratified/Systematic Sampling	https://www.dropbox.com/s/b18tdp81l9mx45z/Lec14-RandomVariableGeneration.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
477	Information Theory, Multivariate Gaussian, MLE Estimation, Robbins-Monro algorithm	https://www.dropbox.com/s/q23vr7ok2nkc2gg/Lec3-InfoTheory-CLTApplications-MLE.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
478	Introduction to State Space Models and Sequential Importance Sampling	https://www.dropbox.com/s/pb555x6z5i8kxd8/Lec18-Intro2StateSpaceModelsAndSequentialImportanceSampling.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
479	Introduction to Monte Carlo Methods, Sampling from Discrete and Continuum Distributions	https://www.dropbox.com/s/a8wyucgomltz8sa/Lec13-MonteCarloMethods.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
480	Markov Chain Monte Carlo and Metropolis-Hasting Algorithm	https://www.dropbox.com/s/ek4n2cxtr8pfv7x/Lec17-MetropolisHastings.pdf?dl=0	1317	2017	Nicholas Zabaras	ml	Notre  Dame
481	Principal Component Analysis	https://www.dropbox.com/s/xf20q0jagldxvnj/Lec25-Intro2PCA.pdf?dl=0	1116	2017	Nicholas Zabaras	ml	Notre  Dame
482	Sequential Importance Sampling with Resampling	https://www.dropbox.com/s/vl10u6yrj7yenny/Lec19-SequentialImportanceSamplingResampling.pdf?dl=0	1555	2017	Nicholas Zabaras	ml	Notre  Dame
483	Bayesian Linear Regression (continued)	https://www.dropbox.com/s/d6zruv69fmu5wmi/Lec11-RegressionModelsB.pdf?dl=0	1158	2017	Nicholas Zabaras	ml	Notre  Dame
484	Bayesian Regression	https://www.dropbox.com/s/zt6w0wwmg866xtx/Lec10-RegressionModelsA.pdf?dl=0	1158	2017	Nicholas Zabaras	ml	Notre  Dame
485	Introduction to Expectation-Maximization (EM)	https://www.dropbox.com/s/2xoalhj26sh4da2/Lec23-IntroductiontoExpectationMaximization.pdf?dl=0	1145	2017	Nicholas Zabaras	ml	Notre  Dame
486	Likelihood calculations, MAP estimate and Regularized Least Squares, Linear Gaussian Models	https://www.dropbox.com/s/5wethziitk5wzmk/Lec5-Likelihood-MAP-GaussianLinearSystems.pdf?dl=0	1555	2017	Nicholas Zabaras	ml	Notre  Dame
487	Decision trees	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture11.pdf	1059	2016	David Sontag	ml	New York University
488	Unsupervised learning (part1)	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture19.pdf	1563	2016	David Sontag	ml	New York University
489	Gradient, Subgradient and how they may affect your grade(ient)	http://people.csail.mit.edu/dsontag/courses/ml16/slides/notes_convexity16.pdf	1320	2016	David Sontag	ml	New York University
490	Hierarchical & Spectral clustering	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture13.pdf	1041	2016	David Sontag	ml	New York University
491	Introduction to Bayesian methods continued 2	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture17.pdf	1330	2016	David Sontag	ml	New York University
492	Learning theory and Decision trees	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture10.pdf	1568	2016	David Sontag	ml	New York University
493	Introduction To Machine Learning	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture21.pdf	1066	2016	David Sontag	ml	New York University
494	Clustering	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture12.pdf	1041	2016	David Sontag	ml	New York University
495	Introduction to Bayesian methods	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture14.pdf	1330	2016	David Sontag	ml	New York University
496	Introduction to Bayesian methods continued 1	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture16.pdf	1330	2016	David Sontag	ml	New York University
497	Introduction to Learning	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture2.pdf	1568	2016	David Sontag	ml	New York University
498	Learning theory	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture9.pdf	1568	2016	David Sontag	ml	New York University
499	Support vector machines (SVMs) Lecture 3	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture3.pdf	1038	2016	David Sontag	ml	New York University
500	Bayesian networks	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture18.pdf	1330	2016	David Sontag	ml	New York University
501	Support vector machines (SVMs)	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture5.pdf	1038	2016	David Sontag	ml	New York University
502	Introduction To Machine Learning	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture22.pdf	1559	2016	David Sontag	ml	New York University
503	L1 regularization & Intro to learning theory	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture8.pdf	1559	2016	David Sontag	ml	New York University
504	Neural networks	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture24.pdf	1181	2016	David Sontag	ml	New York University
505	Support vector machines (SVMs)	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture6.pdf	1161	2016	David Sontag	ml	New York University
506	Introduction to Machine Learning	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture1.pdf	1066	2016	David Sontag	ml	New York University
507	A History of AI	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture20.pdf	1007	2016	David Sontag	ml	New York University
508	Machine Learning	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture6_notes.pdf	1066	2016	David Sontag	ml	New York University
