ID	Instructor	Title	Topic	URL	Venue	Year
864	David Bamman	Semantic roles	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/18_semantic_roles.pdf	UC Berkeley	2020
865	David Bamman	WordNet, supersenses and WSD	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/19_word_senses.pdf	UC Berkeley	2020
866	David Bamman	Natural Language Processing: Introduction	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/1_intro.pdf	UC Berkeley	2020
867	David Bamman	Coreference resolution	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/20_coreference.pdf	UC Berkeley	2020
868	David Bamman	Information Extraction	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/21_IE.pdf	UC Berkeley	2020
869	David Bamman	Question Answering	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/22_question_answering.pdf	UC Berkeley	2020
870	David Bamman	Conversational agents	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/23_dialogue.pdf	UC Berkeley	2020
871	David Bamman	Machine Translation	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/24_MT.pdf	UC Berkeley	2020
872	David Bamman	Social NLP	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/25_social.pdf	UC Berkeley	2020
873	David Bamman	NLP Future and review	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/26_review.pdf	UC Berkeley	2020
874	David Bamman	Text classification 1	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/2_classification_1.pdf	UC Berkeley	2020
875	David Bamman	Text classification 2	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/3_classification_2.pdf	UC Berkeley	2020
876	David Bamman	Text classification 3	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/4_classification_3.pdf	UC Berkeley	2020
877	David Bamman	Truth and ethics	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/5_truth_ethics.pdf	UC Berkeley	2020
878	David Bamman	Language models 1	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/6_LM_1.pdf	UC Berkeley	2020
879	David Bamman	Language models 2	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/7_LM_2.pdf	UC Berkeley	2020
880	David Bamman	Vector semantics and word embeddings	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/8_vector_semantics.pdf	UC Berkeley	2020
881	David Bamman	Embeddings 2	112	https://people.ischool.berkeley.edu/~dbamman/nlp20_slides/9_embeddings_2.pdf	UC Berkeley	2020
882	David Bamman	HMM, MEMM; Viterbi	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/10_hmm_memm.pdf	UC Berkeley	2017
883	David Bamman	CRF, LSTM	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/11_crf_lstm.pdf	UC Berkeley	2017
884	David Bamman	Features and hypothesis testing	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/12_significance.pdf	UC Berkeley	2017
885	David Bamman	Context-free syntax	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/13_syntax.pdf	UC Berkeley	2017
886	David Bamman	Context-free parsing algorithms	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/14_phrase_structure_parsing.pdf	UC Berkeley	2017
887	David Bamman	NLP: Midterm Review	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/15_review.pdf	UC Berkeley	2017
888	David Bamman	Dependency syntax	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/16_dependency_syntax.pdf	UC Berkeley	2017
889	David Bamman	Dependency parsing algorithms	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/17_dependency_parsing.pdf	UC Berkeley	2017
890	David Bamman	Semantic parsing	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/19_semantic_parsing.pdf	UC Berkeley	2017
891	David Bamman	Natural Language Processing: Introduction	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/1_intro.pdf	UC Berkeley	2017
892	John DeNero	Machine Translation	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/2017_mt_for_info_159.pdf	UC Berkeley	2017
893	David Bamman	Semantic role labeling	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/20_semantic_roles.pdf	UC Berkeley	2017
894	David Bamman	Wordnet, supersenses and WSD	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/21_word_senses.pdf	UC Berkeley	2017
895	David Bamman	Discourse and pragmatics	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/22_discourse.pdf	UC Berkeley	2017
896	David Bamman	Coreference resolution	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/23_coreference.pdf	UC Berkeley	2017
897	David Bamman	Social NLP	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/24_social.pdf	UC Berkeley	2017
898	David Bamman	Conversational agents	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/25_dialogue.pdf	UC Berkeley	2017
899	David Bamman	NLP: Future and review	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/26_review.pdf	UC Berkeley	2017
900	David Bamman	Text classification 1	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/2_classification_1.pdf	UC Berkeley	2017
901	David Bamman	Text classification 2	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/3_classification_2.pdf	UC Berkeley	2017
902	David Bamman	Text classification 3	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/4_classification_3.pdf	UC Berkeley	2017
903	David Bamman	Truth and ethics	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/5_truth_ethics.pdf	UC Berkeley	2017
904	David Bamman	Language models 1	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/6_LM_1.pdf	UC Berkeley	2017
905	David Bamman	Language models 2	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/7_LM_2.pdf	UC Berkeley	2017
906	David Bamman	Vector semantics and word embeddings	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/8_vector_semantics.pdf	UC Berkeley	2017
907	David Bamman	Sequence labeling problems: POS tagging	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/9_POS.pdf	UC Berkeley	2017
908	Jacob Andreas	Compositional Semantics	112	https://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/andreas.pdf	UC Berkeley	2017
909	David Bamman	Sequence labeling problems: POS tagging; HMM	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/10_pos.pdf	UC Berkeley	2018
910	David Bamman	MEMM, CRF	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/11_memm_crf.pdf	UC Berkeley	2018
911	David Bamman	Neural sequence labeling	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/12_neural_sequence_labeling.pdf	UC Berkeley	2018
912	David Bamman	Context-free syntax	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/13_syntax.pdf	UC Berkeley	2018
913	David Gaddy	Context-free parsing algorithms	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/14_parsing.pdf	UC Berkeley	2018
914	David Bamman	NLP: Midterm Review	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/15_review.pdf	UC Berkeley	2018
915	David Bamman	Dependency syntax	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/16_dependency_syntax.pdf	UC Berkeley	2018
916	David Bamman	Dependency parsing algorithms	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/17_dependency_parsing.pdf	UC Berkeley	2018
917	David Bamman	Compositional semantics	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/18_compositional_semantics.pdf	UC Berkeley	2018
918	David Bamman	Semantic parsing	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/19_semantic_parsing.pdf	UC Berkeley	2018
919	David Bamman	Natural Language Processing: Introduction	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/1_intro.pdf	UC Berkeley	2018
920	David Bamman	Semantic role labeling	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/20_semantic_roles.pdf	UC Berkeley	2018
921	David Bamman	Wordnet, supersenses and WSD	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/21_word_senses.pdf	UC Berkeley	2018
922	David Bamman	Coreference resolution	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/22_coreference.pdf	UC Berkeley	2018
923	David Bamman	Conversational agents; sequence-to-sequence models	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/23_dialogue.pdf	UC Berkeley	2018
924	David Bamman	Information extraction	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/24_IE.pdf	UC Berkeley	2018
925	David Bamman	Machine translation; attention	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/25_MT.pdf	UC Berkeley	2018
926	David Bamman	NLP: Future and review	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/26_review.pdf	UC Berkeley	2018
927	David Bamman	Text classification 1	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/2_classification_1.pdf	UC Berkeley	2018
928	David Bamman	Text classification 2	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/3_classification_2.pdf	UC Berkeley	2018
929	David Bamman	Text classification 3	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/4_classification_3.pdf	UC Berkeley	2018
930	David Bamman	Truth and ethics	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/5_truth_ethics.pdf	UC Berkeley	2018
931	David Bamman	Language models 1	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/6_LM_1.pdf	UC Berkeley	2018
932	David Bamman	Language models 2	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/7_LM_2.pdf	UC Berkeley	2018
933	David Bamman	Vector semantics and word embeddings	112	https://people.ischool.berkeley.edu/~dbamman/nlpF18/slides/8_vector_semantics.pdf	UC Berkeley	2018
934	Matthew Sim, Jong Ho Park, David Bamman	Literary Event Detection	115	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/acl2019_literary_events.pdf	ACL	2019
935	David Bamman	LitBank: Born-Literary Natural Language Processing	115	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/Bamman_DH_Debates_CompHum.pdf	Debates in Digital Humanities	2020
936	David Bamman	Interpretability in Human-Centered Data Science	713	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/Bamman_HCDS.pdf	CSCW	2016
937	Ted Underwood, David Bamman, and Sabrina Lee	The Transformation of Gender in English-Language Fiction	713	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/ca2018.pdf	Cultural Analytics	2018
938	David Bamman	Natural Language Processing for the Long Tail	115	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/dh2017.pdf	Digital Humanities	2017
939	Lara McConnaughey, Jennifer Dai, David Bamman	The Labeled Segmentation of Printed Books	713	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/emnlp2017_book_segmentation.pdf	EMNLP	2017
940	David Bamman, Gregory Crane	Building a Dynamic Lexicon from a Digital Library	713	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/jcdl2008.pdf	Joint Conference on Digital Libraries	2008
941	David Bamman, Alison Babeu, Gregory Crane	Transferring Structural Markup Across Translations Using Multilingual Alignment and Projection	713	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/jcdl2010.pdf	Joint Conference on Digital Libraries	2010
942	David Bamman, Gregory Crane	Measuring Historical Word Sense Variation	713	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/jcdl2011.pdf	Joint Conference on Digital Libraries	2011
943	David Bamman, Michelle Carney, Jon Gillick, Cody Hennesy, Vijitha Sridhar	Estimating the Date of First Publication in a Large-Scale Digital Library	713	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/jcdl2017.pdf	Joint Conference on Digital Libraries	2017
944	David Bamman, Gregory Crane	The Logic and Discovery of Textual Allusion	713	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/latech2008.pdf	LaTeCH	2008
945	David Bamman, Gregory Crane	The Ancient Greek and Latin Dependency Treebanks	713	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/latech2011.pdf	LaTeCH	2011
946	David Bamman, Sejal Popat, Sheng Shen	An Annotated Dataset of Literary Entities	713	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/naacl2019_literary_entities.pdf	NAACL	2019
947	David Bamman, Marco Passarotti, Gregory Crane	A Case Study in Treebank Collaboration and Comparison: Accusativus cum Infinitivo and Subordination in Latin	713	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/pbml2008.pdf	PBML	2008
948	David Bamman, Francesco Mambrini, Gregory Crane	An Ownership Model of Annotation: The Ancient Greek Dependency Treebank	713	https://people.ischool.berkeley.edu/~dbamman/pubs/pdf/tlt8.pdf	TLT8	2009
949	Russ Salakhutdinov	Introduction to Machine Learning, Regression	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture1_2019.pdf	Carnegie Mellon University	2019
950	Russ Salakhutdinov	Probability Distributions	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture3_2019.pdf	Carnegie Mellon University	2019
951	Russ Salakhutdinov	Attention Models for Video Understanding	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_Attention.pdf	Carnegie Mellon University	2019
952	Russ Salakhutdinov	Autoencoders	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_Autoencoder_2019.pdf	Carnegie Mellon University	2019
953	Russ Salakhutdinov	Convolutional Neural Networks I	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_Conv1_2019.pdf	Carnegie Mellon University	2019
954	Russ Salakhutdinov	Convolutional Neural Networks II	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_Conv2_2019.pdf	Carnegie Mellon University	2019
955	Russ Salakhutdinov	Deep Boltzmann Machines I	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_DBM_part1.pdf	Carnegie Mellon University	2019
956	Russ Salakhutdinov	Deep Boltzmann Machines II	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_DBM_part2.pdf	Carnegie Mellon University	2019
957	Russ Salakhutdinov	Deep Belief Networks	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_DBN.pdf	Carnegie Mellon University	2019
958	Russ Salakhutdinov	Integrating Domain-Knowledge into Deep Learning	711	http://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_domain.pdf	Carnegie Mellon University	2019
959	Russ Salakhutdinov	Generative Adversarial Networks	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_GAN_2019.pdf	Carnegie Mellon University	2019
960	Russ Salakhutdinov	Graphical Models	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_GM_2019.pdf	Carnegie Mellon University	2019
961	Russ Salakhutdinov	Language Modeling	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_Language_2019.pdf	Carnegie Mellon University	2019
962	Russ Salakhutdinov	Memory for Deep Reinforcement Learning	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_memory.pdf	Carnegie Mellon University	2019
963	Russ Salakhutdinov	Deep Reinforcement Learning	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_NeurlaMap.pdf	Carnegie Mellon University	2019
964	Russ Salakhutdinov	Neural Networks I	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_NN_Part1.pdf	Carnegie Mellon University	2019
965	Russ Salakhutdinov	Neural Networks II	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_NN_Part2.pdf	Carnegie Mellon University	2019
966	Russ Salakhutdinov	Representation Learning for Reading Comprehension	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_reading_comp.pdf	Carnegie Mellon University	2019
967	Russ Salakhutdinov	Sequence to Sequence Models, Part 1	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_Seq2Seq1_2019.pdf	Carnegie Mellon University	2019
968	Russ Salakhutdinov	Sequence to Sequence Models, Part 2	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_Seq2Seq2_2019.pdf	Carnegie Mellon University	2019
969	Russ Salakhutdinov	Sparse Coding	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_SparseCoding_2019.pdf	Carnegie Mellon University	2019
970	Russ Salakhutdinov	Variational Autoencoders	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_VAE_2019.pdf	Carnegie Mellon University	2019
971	Russ Salakhutdinov	Variational Inference	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_Variational_Inference_2019.pdf	Carnegie Mellon University	2019
972	Russ Salakhutdinov	Language Grounding and Active Neural Localization	711	https://www.cs.cmu.edu/~rsalakhu/10707/Lectures/Lecture_VQA.pdf	Carnegie Mellon University	2019
973	Diyi Yang	Sequence Labeling: Viterbi & Forward Alg	112	https://drive.google.com/file/d/1M_OgnaYDsXT-_TwU3B5QaBC0bf1Y8X6H/view	Georgia Institute of Technology	2020
974	Diyi Yang	Context Free Grammar	112	https://drive.google.com/file/d/1PWQnQke8h_T1U-SmFn4sbBbv0GOmJ60N/view	Georgia Institute of Technology	2020
975	Diyi Yang	Constituency Parsing	112	https://drive.google.com/file/d/1NNBuFZ2SAWGD2Tuwh7i_IEAryYHDtGQJ/view	Georgia Institute of Technology	2020
976	Diyi Yang	Midterm Review	112	https://drive.google.com/file/d/18QHNSKPcyS-up1SAEP75QXqKa4fbAH8t/view	Georgia Institute of Technology	2020
977	Diyi Yang	Dependency Parsing Syntax	112	https://drive.google.com/file/d/1DUO9GHYGcGe75AINveFoYw0XxjYY4sIZ/view	Georgia Institute of Technology	2020
978	Diyi Yang	Computational Ethics	112	https://drive.google.com/file/d/1Z1QX9PvpLL5H-GlUPkTDpC2wX7leBpGP/view	Georgia Institute of Technology	2020
979	Diyi Yang	Question Answering	112	https://drive.google.com/file/d/11V1mSp7OxnJi1_7urdRYjEh92P4uRMZe/view	Georgia Institute of Technology	2020
980	Diyi Yang	Information Extraction	112	https://drive.google.com/file/d/197f-Vgoq8xNoOwH_-R5KoO2xUS5Y0d1G/view	Georgia Institute of Technology	2020
981	Diyi Yang	Conversational Agents	112	https://drive.google.com/file/d/1CUVoqoWwnB2BqIPfe8HrIcxpk0W6mrdh/view	Georgia Institute of Technology	2020
982	Diyi Yang	Introduction to NLP	112	https://www.cc.gatech.edu/classes/AY2020/cs7650_spring/slides/1_intro.pdf	Georgia Institute of Technology	2020
983	Diyi Yang	Machine Translation I	112	https://drive.google.com/file/d/15CmThFdmRfv_VnCalDkKrsoeNkus4yim/view	Georgia Institute of Technology	2020
984	Diyi Yang	Machine Translation II	112	https://drive.google.com/file/d/1AUAVrSAULbZl3zrfQUDATPMEFEZS4Bw5/view	Georgia Institute of Technology	2020
985	Diyi Yang	Generation	112	https://drive.google.com/file/d/124XuuJYPFhWyQhHbHCL2vqb5jCbc8B0R/view	Georgia Institute of Technology	2020
986	Diyi Yang	Text Classification	112	https://www.cc.gatech.edu/classes/AY2020/cs7650_spring/slides/2_text_classification.pdf	Georgia Institute of Technology	2020
987	Diyi Yang	Neural Networks for Text Classification	112	https://www.cc.gatech.edu/classes/AY2020/cs7650_spring/slides/3_text_classification_nn.pdf	Georgia Institute of Technology	2020
988	Diyi Yang	Language Modeling I	112	https://www.cc.gatech.edu/classes/AY2020/cs7650_spring/slides/4_language_modeling_v2.pdf	Georgia Institute of Technology	2020
989	Diyi Yang	Course Project	112	https://www.cc.gatech.edu/classes/AY2020/cs7650_spring/slides/5_project_info.pdf	Georgia Institute of Technology	2020
990	Diyi Yang	Language Modeling II	112	https://www.cc.gatech.edu/classes/AY2020/cs7650_spring/slides/6_language_modeling_2.pdf	Georgia Institute of Technology	2020
991	Diyi Yang	Vector Semantics	112	https://www.cc.gatech.edu/classes/AY2020/cs7650_spring/slides/7_vector_semantics.pdf	Georgia Institute of Technology	2020
992	Diyi Yang	Word Embedding	112	https://drive.google.com/open?id=1z8Wek0geK-x7oW0JI3zJOxcukPb5BjSc	Georgia Institute of Technology	2020
993	Diyi Yang	Sequence Labeling: POS & HMM	112	https://drive.google.com/open?id=1K-Ys6mn6IscqerxkVh4hi8nKVLvJ79Bt	Georgia Institute of Technology	2020
994	Diyi Yang	Introduction to Deep Learning	112	https://www.cc.gatech.edu/classes/AY2020/cs7650_spring/slides/introduction_to_deep_learning.pdf	Georgia Institute of Technology	2020
995	Diyi Yang	Dependency Parsing	112	https://www.cc.gatech.edu/classes/AY2020/cs7650_spring/slides/NLP_12_dependency_parsing-uvp.pdf	Georgia Institute of Technology	2020
996	Lu Wang	Paper Critique Template	112	https://web.eecs.umich.edu/~wangluxy/courses/eecs598_fa2020/material_eecs598_fa20/critique_template.pdf	University of Michigan	2020
997	Lu Wang	Natural Language Processing with Deep Learning: Introduction	112	https://web.eecs.umich.edu/~wangluxy/courses/eecs598_fa2020/material_eecs598_fa20/introduction.pdf	University of Michigan	2020
998	Lu Wang	Neural Abstractive Summarization	112	https://web.eecs.umich.edu/~wangluxy/courses/eecs598_fa2020/material_eecs598_fa20/neural_abstractive_summarization.pdf	University of Michigan	2020
999	Heng Ji	Biomedical IE	232	http://blender.cs.illinois.edu/course/fall20/lecture10.pptx	University of Illinois at Urbana-Champaign	2020
1000	Heng Ji	Entity Coreference Resolution	232	http://blender.cs.illinois.edu/course/fall20/lecture11.pptx	University of Illinois at Urbana-Champaign	2020
1001	Heng Ji	Event Coreference Resolution	232	http://blender.cs.illinois.edu/course/fall20/lecture12.pptx	University of Illinois at Urbana-Champaign	2020
1002	Heng Ji	Knowledge Acquisition for Information Extraction	232	http://blender.cs.illinois.edu/course/fall20/lecture13.pptx	University of Illinois at Urbana-Champaign	2020
1003	Heng Ji	Event Schema Induction	232	http://blender.cs.illinois.edu/course/fall20/lecture14.pptx	University of Illinois at Urbana-Champaign	2020
1004	Heng Ji	Event and Time Representation	232	http://blender.cs.illinois.edu/course/fall20/lecture15.pptx	University of Illinois at Urbana-Champaign	2020
1005	Heng Ji	Multimedia IE	232	http://blender.cs.illinois.edu/course/fall20/lecture17.pptx	University of Illinois at Urbana-Champaign	2020
1006	Heng Ji	Information and Knowledge Verification	232	http://blender.cs.illinois.edu/course/fall20/lecture19.pptx	University of Illinois at Urbana-Champaign	2020
1007	Heng Ji	Information Extraction and Knowledge Acquisition: Overview	232	http://blender.cs.illinois.edu/course/fall20/lecture1.pptx	University of Illinois at Urbana-Champaign	2020
1008	Heng Ji	Misinformation Detection	232	http://blender.cs.illinois.edu/course/fall20/lecture20.pptx	University of Illinois at Urbana-Champaign	2020
1009	Heng Ji	Entity Discovery and Linking Papers	232	http://blender.cs.illinois.edu/course/fall20/lecture2.pptx	University of Illinois at Urbana-Champaign	2020
1010	Heng Ji	Fine-grained Entity Extraction	232	http://blender.cs.illinois.edu/course/fall20/lecture3.pptx	University of Illinois at Urbana-Champaign	2020
1011	Heng Ji	Combining Symbolic Semantics and Distributional Semantics for Entity Linking	232	http://blender.cs.illinois.edu/course/fall20/lecture4.pptx	University of Illinois at Urbana-Champaign	2020
1012	Heng Ji	Low-resource Language EDL	232	http://blender.cs.illinois.edu/course/fall20/lecture5.pptx	University of Illinois at Urbana-Champaign	2020
1013	Heng Ji	Relation Extraction and Event Extraction	232	http://blender.cs.illinois.edu/course/fall20/lecture6.pptx	University of Illinois at Urbana-Champaign	2020
1014	Heng Ji	Joint IE and IE based on QA	232	http://blender.cs.illinois.edu/course/fall20/lecture7.pptx	University of Illinois at Urbana-Champaign	2020
1015	Heng Ji	Biomedical IE	232	http://blender.cs.illinois.edu/course/fall20/lecture9.pptx	University of Illinois at Urbana-Champaign	2020
1016	Heng Ji	A Survey of Cross-lingual Word Embedding Models	232	http://blender.cs.illinois.edu/course/fall20/multilingual.pdf	University of Illinois at Urbana-Champaign	2020
1017	Heng Ji	Guideline for Proposal Write-up and Presentation	232	http://blender.cs.illinois.edu/course/fall20/proposalrequirement.pdf	University of Illinois at Urbana-Champaign	2020
1018	Heng Ji	Application 3: Discourse-aware Dialog Generation	431	http://blender.cs.illinois.edu/course/spring20/lecture15.pptx	University of Illinois at Urbana-Champaign	2020
1019	Heng Ji	Application 4: Image/Video to Text and the other way around (Cont')	431	http://blender.cs.illinois.edu/course/spring20/lecture16.pptx	University of Illinois at Urbana-Champaign	2020
1020	Heng Ji	Abstractive Summary Generation	431	http://blender.cs.illinois.edu/course/spring20/lecture17.pptx	University of Illinois at Urbana-Champaign	2020
1021	Heng Ji	Abstractive Summary Generation (Cont')	431	http://blender.cs.illinois.edu/course/spring20/lecture18.pptx	University of Illinois at Urbana-Champaign	2020
1022	Heng Ji	Abstractive Summary Generation (Cont')	431	http://blender.cs.illinois.edu/course/spring20/lecture19.pptx	University of Illinois at Urbana-Champaign	2020
1023	Heng Ji	Counter-Argument Narrative Generation	431	http://blender.cs.illinois.edu/course/spring20/lecture20.pptx	University of Illinois at Urbana-Champaign	2020
1024	Heng Ji	Narrative and Creative Generation	431	http://blender.cs.illinois.edu/course/spring20/lecture21.pptx	University of Illinois at Urbana-Champaign	2020
1025	Heng Ji	Narrative Generation	431	http://blender.cs.illinois.edu/course/spring20/lecture22.pptx	University of Illinois at Urbana-Champaign	2020
1026	Heng Ji	Hypothesis Generation	431	http://blender.cs.illinois.edu/course/spring20/lecture23.pptx	University of Illinois at Urbana-Champaign	2020
1027	Heng Ji	Neural Natural Language Generation:seq2seq+attention	431	http://blender.cs.illinois.edu/course/spring20/lecture2.pptx	University of Illinois at Urbana-Champaign	2020
1028	Heng Ji	Neural Natural Language Generation (Cont'): Encoding and Decoding, copy mechanism	431	http://blender.cs.illinois.edu/course/spring20/lecture3.pptx	University of Illinois at Urbana-Champaign	2020
1029	Heng Ji	Controlled Natural Language Generation: Application 1: Encoding Tables and Knowledge Graphs	431	http://blender.cs.illinois.edu/course/spring20/lecture4.pptx	University of Illinois at Urbana-Champaign	2020
1030	Heng Ji	Encoding Knowledge Graphs with Graph Neural Networks	431	http://blender.cs.illinois.edu/course/spring20/lecture5.pptx	University of Illinois at Urbana-Champaign	2020
1031	Heng Ji	Relational Knowledge Generation, Application 2: News Timeline Generation	431	http://blender.cs.illinois.edu/course/spring20/lecture6.pptx	University of Illinois at Urbana-Champaign	2020
1032	Heng Ji	Application 3: Knowledgeable Dialog Generation	431	http://blender.cs.illinois.edu/course/spring20/lecture8.pptx	University of Illinois at Urbana-Champaign	2020
1033	Heng Ji	Application 4: Image/Video Captioning and Storytelling	431	http://blender.cs.illinois.edu/course/spring20/lecture9.pptx	University of Illinois at Urbana-Champaign	2020
1034	Matthias Niessner	Popular CNN Architectures	112	https://niessner.github.io/I2DL/slides/10.CNN-2.pdf	Visual Computing & Artificial Intelligence Group	2021
1035	Matthias Niessner	Recurrent Neural Networks	112	https://niessner.github.io/I2DL/slides/11.RNN.pdf	Visual Computing & Artificial Intelligence Group	2021
1036	Matthias Niessner	Advanced Deep Learning Topics	112	https://niessner.github.io/I2DL/slides/12.Advanced-DL-topics.pdf	Visual Computing & Artificial Intelligence Group	2021
1037	Matthias Niessner	Introduction to Deep Learning: Introduction to the lecture, Deep Learning, Machine Learning	112	https://niessner.github.io/I2DL/slides/1.Intro.pdf	Visual Computing & Artificial Intelligence Group	2021
