ID	Instructor	Title	Topic	URL	Venue	Year
203	Furong Huang	Geometry and Nearest Neighbors	511	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_04.pdf	UMD	2018
204	Furong Huang	(Sub)gradient Descent	127	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_14.pdf	UMD	2018
205	Furong Huang	The Perceptron	515	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_06.pdf	UMD	2018
206	Furong Huang	Neural Networks II	112	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_19.pdf	UMD	2018
207	Furong Huang	Introduction to Machine Learning	107	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_01.pdf	UMD	2018
208	Furong Huang	Unsupervised Learning Principal Component Analysis	341	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_17.pdf	UMD	2018
209	Furong Huang	Decision Trees & Limits of Learning	107	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_03.pdf	UMD	2018
210	Furong Huang	A Probabilistic View of Machine Learning I	107	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_15.pdf	UMD	2018
211	Furong Huang	Practical Issues: Features, Evaluation, Debugging	107	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_08.pdf	UMD	2018
212	Furong Huang	Imbalanced Data and Reductions	107	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_09.pdf	UMD	2018
213	Furong Huang	K-Means Clustering (Unsupervised Learning)	521	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_05.pdf	UMD	2018
214	Furong Huang	Bias and Fairness	107	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_12.pdf	UMD	2018
215	Furong Huang	Decision Trees	107	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_02.pdf	UMD	2018
216	Furong Huang	A Probabilistic View of Machine Learning II	107	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_16.pdf	UMD	2018
217	Furong Huang	Neural Networks I	112	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_18.pdf	UMD	2018
218	Furong Huang	The Perceptron	515	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_07.pdf	UMD	2018
219	Furong Huang	Deep Learning II	112	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_21.pdf	UMD	2018
220	Furong Huang	Multiclass Classification and Reductions	511	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_10.pdf	UMD	2018
221	Furong Huang	Binary Classification with Linear Models	511	http://www.cs.umd.edu/class/spring2018/cmsc422-0101/slides0201/lecture_13.pdf	UMD	2018
222	John Paisley	Principal components analysis	341	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-6-17.pdf	Columbia	2017
223	John Paisley	Unsupervised Learning	112	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_3-21-17.pdf	Columbia	2017
224	John Paisley	Maximum Margin Classifiers	999	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-23-17.pdf	Columbia	2017
225	John Paisley	Bias-Variance Tradeoff	125	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_1-26-17.pdf	Columbia	2017
226	John Paisley	Decision Trees	107	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-28-17.pdf	Columbia	2017
227	John Paisley	Logistic Regression	123	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-16-17.pdf	Columbia	2017
228	John Paisley	Machine Learning for Data Science	107	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_1-17-17.pdf	Columbia	2017
229	John Paisley	Boosting	115	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_3-2-17.pdf	Columbia	2017
230	John Paisley	Feature Expansions	543	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-21-17.pdf	Columbia	2017
231	John Paisley	Linear Classification	511	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-14-17.pdf	Columbia	2017
232	John Paisley	Hidden Markov Models	221	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-13-17.pdf	Columbia	2017
233	John Paisley	Least Squares Continued	512	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_1-24-17.pdf	Columbia	2017
234	John Paisley	Model Selection	107	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-25-17.pdf	Columbia	2017
235	John Paisley	Bayesian Linear Regression	123	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_1-31-17.pdf	Columbia	2017
236	John Paisley	Markov Chains	221	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-11-17.pdf	Columbia	2017
237	John Paisley	Markov Models	221	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-18-17.pdf	Columbia	2017
238	John Paisley	Linear Regression	512	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_1-19-17.pdf	Columbia	2017
239	John Paisley	Minimum L2 Regression	512	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-2-17.pdf	Columbia	2017
240	John Paisley	Soft Clustering vs Hard Clustering	521	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_3-28-17.pdf	Columbia	2017
241	John Paisley	Association Analysis	134	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-20-17.pdf	Columbia	2017
242	John Paisley	Topic Modeling	632	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_4-4-17.pdf	Columbia	2017
243	John Paisley	Maximum Likelihood	102	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_3-23-17.pdf	Columbia	2017
244	John Paisley	Collaborative Filtering	107	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_3-30-17.pdf	Columbia	2017
245	John Paisley	Classification	511	http://www.columbia.edu/~jwp2128/Teaching/W4721/Spring2017/slides/lecture_2-7-17.pdf	Columbia	2017
246	Ethem AlpaydÄ±n	Introduction	107	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap1.pdf	Boğaziçi University	2014
247	Ethem AlpaydÄ±n	Non-parametric Methods	134	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap8.pdf	Boğaziçi University	2014
248	Ethem AlpaydÄ±n	Dimensionality Reduction	112	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap6.pdf	Boğaziçi University	2014
249	Ethem AlpaydÄ±n	Clustering	521	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap7.pdf	Boğaziçi University	2014
250	Ethem AlpaydÄ±n	Supervised Learning	511	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap2.pdf	Boğaziçi University	2014
251	Ethem AlpaydÄ±n	Kernel Methods	112	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap13.pdf	Boğaziçi University	2014
252	Ethem AlpaydÄ±n	Bayesian Decision Theory	842	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap3.pdf	Boğaziçi University	2014
253	Ethem AlpaydÄ±n	Multivariate Methods	134	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap5.pdf	Boğaziçi University	2014
254	Ethem AlpaydÄ±n	Decision Trees	107	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap9.pdf	Boğaziçi University	2014
255	Ethem AlpaydÄ±n	Linear Discrimination	514	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap10.pdf	Boğaziçi University	2014
256	Ethem AlpaydÄ±n	Parametric Models	134	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap4.pdf	Boğaziçi University	2014
257	Ethem AlpaydÄ±n	Hidden Markov Models	221	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap15.pdf	Boğaziçi University	2014
258	Ethem AlpaydÄ±n	Multi-layer perceptrons	515	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap11.pdf	Boğaziçi University	2014
259	Ethem AlpaydÄ±n	Graphical Models	172	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap14.pdf	Boğaziçi University	2014
260	Ethem AlpaydÄ±n	Combining Multiple Learners	107	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap17.pdf	Boğaziçi University	2014
261	Ethem AlpaydÄ±n	Bayesian Estimation	107	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap16.pdf	Boğaziçi University	2014
262	Ethem AlpaydÄ±n	Local Models	107	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap12.pdf	Boğaziçi University	2014
263	Ethem AlpaydÄ±n	Reinforcement Learning	857	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap18.pdf	Boğaziçi University	2014
264	Ethem AlpaydÄ±n	Design and Analysis of Machine Learning Experiments	107	https://www.cmpe.boun.edu.tr/~ethem/i2ml3e/3e_v1-0/i2ml3e-chap19.pdf	Boğaziçi University	2014
265	Nicholas Zabaras	Sequential Monte Carlo (Continued) and Conditional Linear Gaussian Models	184	https://www.dropbox.com/s/z5c5vlfut4mw8ia/Lec21-ConditionalLinearGaussianModels.pdf?dl=0	Notre  Dame	2017
266	Nicholas Zabaras	Importance Sampling Prof. Nicholas Zabaras	184	https://www.dropbox.com/s/jv0r65uxy1gty9v/Lec15-ImportanceSampling.pdf?dl=0	Notre  Dame	2017
267	Nicholas Zabaras	Robbins-Monro for Sequential MLE, Curse of Dimensionality, Conditional and Marginal Gaussian Distributions	184	https://www.dropbox.com/s/j54clc30s2nthm5/Lec4-RobbinsMonro-CurseOfDimensionality-ConditionalGaussians.pdf?dl=0	Notre  Dame	2017
268	Nicholas Zabaras	Implementation of Bayesian Regression and Variable Selection	184	https://www.dropbox.com/s/pk2caw144nvzjcd/Lec12-CaterpillarRegressionExample.pdf?dl=0	Notre  Dame	2017
269	Nicholas Zabaras	Exponential Family and Generalized Linear Models	184	https://www.dropbox.com/s/q31dbbt01wqa071/Lec7-ExponentialFamilyGLMBayesianInf4MultivariateGaussian.pdf?dl=0	Notre  Dame	2017
270	Nicholas Zabaras	Introduction to Probability and Statistics	102	https://www.dropbox.com/s/f10vs0qrkh7428a/Lec2-IntroToProbabilityAndStatistics.pdf?dl=0	Notre  Dame	2017
271	Nicholas Zabaras	Prior and Hierarchical Modeling	184	https://www.dropbox.com/s/y6m9f11sshugfnw/Lec8-PriorHierarchicalModels.pdf?dl=0	Notre  Dame	2017
272	Nicholas Zabaras	Introduction to Bayesian Linear Regression, Model Comparison and Selection	512	https://www.dropbox.com/s/ecp5tkeefd7h47h/Lec9-Intro2RegressionOccamsRazor.pdf?dl=0	Notre  Dame	2017
273	Nicholas Zabaras	Kernel Methods and Introduction to Gaussian Processes	512	https://www.dropbox.com/s/2yonhmzn57lvv1d/Lec27-KernelMethods.pdf?dl=0	Notre  Dame	2017
274	Nicholas Zabaras	Gaussian Processes for Classification Problems, Course Summary	112	https://www.dropbox.com/s/54pudgwif0zo8mt/Lec28-Summary.pdf?dl=0	Notre  Dame	2017
275	Nicholas Zabaras	Statistical Computing for Scientists and Engineers	184	https://www.dropbox.com/s/121sglcweantr2d/Lec1-IntroToProbabilityAndStatistics.pdf?dl=0	Notre  Dame	2017
276	Nicholas Zabaras	Variable Dimension Models: Reversible Jump MCMC	184	https://www.dropbox.com/s/i7d28g05ikfpt79/Lec22-ReversibleJumpMCMC.pdf?dl=0	Notre  Dame	2017
277	Nicholas Zabaras	Continuous Latent Variable Models: Probabilistic and Bayesian PCA,Kernel PCA	184	https://www.dropbox.com/s/xhe95z6yoic8207/Lec26-ContinuousLatentVariableModels.pdf?dl=0	Notre  Dame	2017
278	Nicholas Zabaras	Sequential Monte Carlo (Continued) and Conditional Linear Gaussian Models	184	https://www.dropbox.com/s/z5c5vlfut4mw8ia/Lec21-ConditionalLinearGaussianModels.pdf?dl=0	Notre  Dame	2017
279	Nicholas Zabaras	Introduction to Bayesian Statistics, Exponential Family of Distributions	184	https://www.dropbox.com/s/ggwvlumy240o6fk/Lec6-Intro2BayesianStatisticsAndTheExponentialFamily.pdf?dl=0	Notre  Dame	2017
280	Nicholas Zabaras	Gibbs Sampling	184	https://www.dropbox.com/s/g2s1g9u9vj6779o/Lec16-GibbsSampling.pdf?dl=0	Notre  Dame	2017
281	Nicholas Zabaras	Reverse Sampling, Transformation Methods, Composition Methods, Accept-Reject Methods, Stratified/Systematic Sampling	184	https://www.dropbox.com/s/b18tdp81l9mx45z/Lec14-RandomVariableGeneration.pdf?dl=0	Notre  Dame	2017
282	Nicholas Zabaras	Information Theory, Multivariate Gaussian, MLE Estimation, Robbins-Monro algorithm	184	https://www.dropbox.com/s/q23vr7ok2nkc2gg/Lec3-InfoTheory-CLTApplications-MLE.pdf?dl=0	Notre  Dame	2017
283	Nicholas Zabaras	Introduction to State Space Models and Sequential Importance Sampling	184	https://www.dropbox.com/s/pb555x6z5i8kxd8/Lec18-Intro2StateSpaceModelsAndSequentialImportanceSampling.pdf?dl=0	Notre  Dame	2017
284	Nicholas Zabaras	Introduction to Monte Carlo Methods, Sampling from Discrete and Continuum Distributions	184	https://www.dropbox.com/s/a8wyucgomltz8sa/Lec13-MonteCarloMethods.pdf?dl=0	Notre  Dame	2017
285	Nicholas Zabaras	Markov Chain Monte Carlo and Metropolis-Hasting Algorithm	184	https://www.dropbox.com/s/ek4n2cxtr8pfv7x/Lec17-MetropolisHastings.pdf?dl=0	Notre  Dame	2017
286	Nicholas Zabaras	Principal Component Analysis	112	https://www.dropbox.com/s/xf20q0jagldxvnj/Lec25-Intro2PCA.pdf?dl=0	Notre  Dame	2017
287	Nicholas Zabaras	Sequential Importance Sampling with Resampling	102	https://www.dropbox.com/s/vl10u6yrj7yenny/Lec19-SequentialImportanceSamplingResampling.pdf?dl=0	Notre  Dame	2017
288	Nicholas Zabaras	Bayesian Linear Regression (continued)	512	https://www.dropbox.com/s/d6zruv69fmu5wmi/Lec11-RegressionModelsB.pdf?dl=0	Notre  Dame	2017
289	Nicholas Zabaras	Bayesian Regression	512	https://www.dropbox.com/s/zt6w0wwmg866xtx/Lec10-RegressionModelsA.pdf?dl=0	Notre  Dame	2017
290	Nicholas Zabaras	Introduction to Expectation-Maximization (EM)	453	https://www.dropbox.com/s/2xoalhj26sh4da2/Lec23-IntroductiontoExpectationMaximization.pdf?dl=0	Notre  Dame	2017
291	Nicholas Zabaras	Likelihood calculations, MAP estimate and Regularized Least Squares, Linear Gaussian Models	102	https://www.dropbox.com/s/5wethziitk5wzmk/Lec5-Likelihood-MAP-GaussianLinearSystems.pdf?dl=0	Notre  Dame	2017
292	David Sontag	Decision trees	123	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture11.pdf	New York University	2016
293	David Sontag	Unsupervised learning (part1)	581	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture19.pdf	New York University	2016
294	David Sontag	Gradient, Subgradient and how they may affect your grade(ient)	127	http://people.csail.mit.edu/dsontag/courses/ml16/slides/notes_convexity16.pdf	New York University	2016
295	David Sontag	Hierarchical & Spectral clustering	521	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture13.pdf	New York University	2016
296	David Sontag	Introduction to Bayesian methods continued 2	842	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture17.pdf	New York University	2016
297	David Sontag	Learning theory and Decision trees	107	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture10.pdf	New York University	2016
298	David Sontag	Introduction To Machine Learning	107	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture21.pdf	New York University	2016
299	David Sontag	Clustering	521	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture12.pdf	New York University	2016
300	David Sontag	Introduction to Bayesian methods	842	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture14.pdf	New York University	2016
301	David Sontag	Introduction to Bayesian methods continued 1	842	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture16.pdf	New York University	2016
302	David Sontag	Introduction to Learning	107	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture2.pdf	New York University	2016
303	David Sontag	Learning theory	107	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture9.pdf	New York University	2016
304	David Sontag	Support vector machines (SVMs) Lecture 3	521	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture3.pdf	New York University	2016
305	David Sontag	Bayesian networks	842	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture18.pdf	New York University	2016
306	David Sontag	Support vector machines (SVMs)	521	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture5.pdf	New York University	2016
307	David Sontag	Introduction To Machine Learning	107	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture22.pdf	New York University	2016
308	David Sontag	L1 regularization & Intro to learning theory	107	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture8.pdf	New York University	2016
309	David Sontag	Neural networks	112	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture24.pdf	New York University	2016
310	David Sontag	Support vector machines (SVMs)	112	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture6.pdf	New York University	2016
311	David Sontag	Introduction to Machine Learning	107	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture1.pdf	New York University	2016
312	David Sontag	A History of AI	811	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture20.pdf	New York University	2016
313	David Sontag	Machine Learning	107	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture6_notes.pdf	New York University	2016
314	David Sontag	Dimensionality Reduction	341	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture23.pdf	New York University	2016
315	David Sontag	Support vector machines (SVMs)	521	http://people.csail.mit.edu/dsontag/courses/ml16/slides/lecture4.pdf	New York University	2016
316	Roger Grosse	Introduction	107	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec01.pdf	University of Toronto	2019
317	Roger Grosse	Linear Models	112	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec02.pdf	University of Toronto	2019
318	Roger Grosse	Multilayer Perceptrons	515	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec03.pdf	University of Toronto	2019
319	Roger Grosse	Backpropagation	112	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec04.pdf	University of Toronto	2019
320	Roger Grosse	Distributed Representations	721	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec05.pdf	University of Toronto	2019
321	Roger Grosse	Automatic Differentiation	127	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec06.pdf	University of Toronto	2019
322	Roger Grosse	Optimization	127	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec07.pdf	University of Toronto	2019
323	Roger Grosse	Convolutional Networks	744	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec09.pdf	University of Toronto	2019
324	Roger Grosse	Image Classification	712	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec10.pdf	University of Toronto	2019
325	Roger Grosse	Optimizing the Input	712	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec11.pdf	University of Toronto	2019
326	Roger Grosse	Generalization	999	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec12.pdf	University of Toronto	2019
327	Roger Grosse	Recurrent Neural Nets	741	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec13.pdf	University of Toronto	2019
328	Roger Grosse	Exploding and Vanishing Gradients	712	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec14.pdf	University of Toronto	2019
329	Roger Grosse	Autoregressive and Reversible Models	999	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec15.pdf	University of Toronto	2019
330	Roger Grosse	Attention	745	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec16.pdf	University of Toronto	2019
331	Roger Grosse	Variational Autoencoders	712	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec17.pdf	University of Toronto	2019
332	Roger Grosse	GANs	107	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec18.pdf	University of Toronto	2019
333	Roger Grosse	Bayesian Neural Nets	842	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec19.pdf	University of Toronto	2019
334	Roger Grosse	Policy Gradient	857	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec20.pdf	University of Toronto	2019
335	Roger Grosse	Q-Learning	857	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec21.pdf	University of Toronto	2019
336	Roger Grosse	Go	213	http://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec22.pdf	University of Toronto	2019
337	Matt Gormley	Optimization for ML	127	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture7-opt.pdf	Carnegie Mellon University	2016
338	Matt Gormley	Support vector machines (SVMs)	521	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture12-svm.pdf	Carnegie Mellon University	2016
339	Matt Gormley	Backpropagation	112	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture20-backprop.pdf	Carnegie Mellon University	2016
340	Matt Gormley	Learning Theory	107	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture13-theory.pdf	Carnegie Mellon University	2016
341	Matt Gormley	Gaussian Naive Bayes	514	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture6-gnb.pdf	Carnegie Mellon University	2016
342	Matt Gormley	The Probabilistic Approach to Learning from Data	123	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture4-prob.pdf	Carnegie Mellon University	2016
343	Matt Gormley	Machine Learning in Practice + k-Nearest Neighbors	521	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture2-knn.pdf	Carnegie Mellon University	2016
344	Matt Gormley	Perceptron and Kernels	861	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture11-kernels.pdf	Carnegie Mellon University	2016
345	Matt Gormley	Overview	111	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture1-overview.pdf	Carnegie Mellon University	2016
346	Matt Gormley	CNNs	744	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture21-cnn.pdf	Carnegie Mellon University	2016
347	Matt Gormley	Logistic Regression, Nonlinear Features, Regularization	512	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture9-logreg.pdf	Carnegie Mellon University	2016
348	Matt Gormley	K-Means and GMMs	521	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture16-gmm.pdf	Carnegie Mellon University	2016
349	Matt Gormley	Linear Regression	121	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture8-linreg.pdf	Carnegie Mellon University	2016
350	Matt Gormley	k-Nearest Neighbors	511	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture3-exp.pdf	Carnegie Mellon University	2016
351	Matt Gormley	Clustering(K-Means)	521	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture15-cluster.pdf	Carnegie Mellon University	2016
352	Matt Gormley	Midterm	111	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture14-midterm.pdf	Carnegie Mellon University	2016
353	Matt Gormley	PCA and Neural Networks	112	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture18-pca.pdf	Carnegie Mellon University	2016
354	Matt Gormley	Bayesian Networks	842	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture22-bayesnet1.pdf	Carnegie Mellon University	2016
355	Matt Gormley	Neural Networks and Backpropagation	712	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture19-nn.pdf	Carnegie Mellon University	2016
356	Matt Gormley	EM and PCA	731	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture17-em.pdf	Carnegie Mellon University	2016
357	Matt Gormley	MLE/MAP and Naïve Bayes	842	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture5-nb.pdf	Carnegie Mellon University	2016
358	Matt Gormley	Regularization and Perceptron	861	http://www.cs.cmu.edu/~mgormley/courses/10601-s17/slides/lecture10-perc.pdf	Carnegie Mellon University	2016
359	Tom M. Mitchell	Naive Bayes	511	http://www.cs.cmu.edu/~ninamf/courses/601sp15/slides/03_MLE_MAP_NBayes-1-21-2015_ann.pdf	Carnegie Mellon University	2015
360	Maria-Florina Balcan	Machine Learning and Differential Privacy	999	http://www.cs.cmu.edu/~ninamf/courses/601sp15/slides/26_privacy_4-22-2015.pdf	Carnegie Mellon University	2015
361	Maria-Florina Balcan	Support Vector Machines (SVMs)	521	http://www.cs.cmu.edu/~ninamf/courses/601sp15/slides/18_svm-ssl_03-25-2015.pdf	Carnegie Mellon University	2015
362	Maria-Florina Balcan	Reinforcement Learning	857	http://www.cs.cmu.edu/~ninamf/courses/601sp15/slides/25_rl_4-20-2015.pdf	Carnegie Mellon University	2015
363	Tom M. Mitchell	Sample Complexity for Function Approximation and Model Selection	999	http://www.cs.cmu.edu/~ninamf/courses/601sp15/slides/10_Theory3_2-16-2015.pdf	Carnegie Mellon University	2015
364	Tom M. Mitchell	Bayesian Network	842	http://www.cs.cmu.edu/~ninamf/courses/601sp15/slides/12_GrMod1_2-23-2015-ann.pdf	Carnegie Mellon University	2015
365	Maria-Florina Balcan	PCA, Kernel PCA, ICA Learning Representations. Dimensionality Reduction.	341	http://www.cs.cmu.edu/~ninamf/courses/601sp15/slides/22_pca-04-09-2015.pdf	Carnegie Mellon University	2015
366	Maria-Florina Balcan	Boosting Approach to ML Perceptron, Margins, Kernels	861	http://www.cs.cmu.edu/~ninamf/courses/601sp15/slides/16_boosting-percepton-margins_03-18-2015.pdf	Carnegie Mellon University	2015
367	Tom M. Mitchell	Graphical models and Bayes Nets	842	http://www.cs.cmu.edu/~ninamf/courses/601sp15/slides/13_GrMod3_2-25-2015-ann.pdf	Carnegie Mellon University	2015
368	Tom M. Mitchell	Bayes Rule and Estimating parameters	125	http://www.cs.cmu.edu/~ninamf/courses/601sp15/slides/03_MLE_MAP_NBayes-1-21-2015.pdf	Carnegie Mellon University	2015
369	Maria-Florina Balcan	The Boosting Approach to Machine Learning	107	http://www.cs.cmu.edu/~ninamf/courses/601sp15/slides/15_boosting_3-16-2015.pdf	Carnegie Mellon University	2015
370	Tom M. Mitchell	Bias, Variance and Error	107	http://www.cs.cmu.edu/~ninamf/courses/601sp15/slides/11_GrMod1_2-18-2015-ann.pdf	Carnegie Mellon University	2015
